principal_component_0;principal_component_1;principal_component_2;principal_component_3;principal_component_4;principal_component_5;principal_component_6;principal_component_7;principal_component_8;principal_component_9;principal_component_10;principal_component_11;principal_component_12;principal_component_13;principal_component_14;principal_component_15;principal_component_16;principal_component_17;principal_component_18;principal_component_19;principal_component_20;principal_component_21;principal_component_22;principal_component_23;principal_component_24;principal_component_25;principal_component_26;principal_component_27;principal_component_28;principal_component_29;class
0.02658916629774089;-5.433279413566368;-2.8808256469737827;-2.966553766443389;-3.8104770636293126;0.22390797922384792;-9.070426639107179;-1.6398345196038329;-1.32664521471287;0.3334154956754201;-2.228956947223371;3.3819991957165914;-0.9615584050262589;0.2896609735770655;4.729666175295157;0.08718833222057429;1.335453569572252;7.496405513591175;2.417523672000031;0.8831686842207249;-1.9102846259407764;-2.2933951909627157;-2.859667002997635;-6.215993723063029;0.0253215244623396;1.1820680653143865;-1.011902130784689;-2.107102390761087;-3.452043926523471;3.280821564573625;wheaten_terrier
5.4395389119966335;7.962096621489636;10.989199778957309;2.3136373102974654;-2.0674337862806107;11.332202731463362;-0.7103128313296951;12.7383451554842;-7.117604151409183;0.22080262299283868;-6.560694875797161;0.25828784903386903;-3.1657282848812045;1.0768248743205369;-6.997426794749622;-8.356619248720005;-5.093883309171856;-0.7773459761302672;-4.101074466199481;-3.3645635646897287;4.587690089343651;4.804644939710908;6.036692457261276;6.30184664169636;-8.504790094960667;5.098162750045426;-3.8060686426283947;-1.8845983127822563;4.040438907530159;2.210409437314006;bombay
14.34403342127539;0.6871058434956975;-6.170554324236502;-1.7757652035400457;-2.3985301545496855;-3.3261623091068886;8.74659444424245;-4.528916205113376;3.917666935776885;0.33955385830176205;-2.2384270917122557;8.245896264898018;-8.055538350334107;5.871309977824518;5.031518853733273;1.5106847312470066;-6.67228853520895;-0.1623816206434889;-1.8979558053289103;-3.355560582772799;-1.5030607220350491;-7.893649182826148;5.0191521931765415;2.679562803072389;7.2787210335259145;2.5263279456015733;4.084047232887056;5.638753280003023;-2.0270945480167732;2.7958246431758758;ragdoll
-0.16152342673997852;-3.063533991006627;-2.046912832790631;0.9033596771320735;-6.791853836091781;2.378746738159566;-2.8737093514838525;4.756901040462564;-8.294935113166346;0.834735468458342;3.209401018169773;1.23466229604892;-2.903691402861507;1.0702025227662144;0.36197498139293605;-0.7125647746050793;1.1393510813589751;-3.019270240626396;4.311305068090906;-0.6917759978491902;-1.9950838504574284;0.43483542024915284;-6.590960005914207;-4.834378108547934;-2.571089852712306;3.414743480515495;-5.2363690988486224;-2.5062486653470364;-1.7500598562064509;-5.199639689021533;ragdoll
-1.512090007019435;5.550188401597457;4.366139115290069;0.979104393530967;3.535545743822268;-8.926937110737684;-6.600214667642437;4.747738679369253;-5.436505334674626;-1.00072442824359;4.440758240418657;4.217404015921846;-0.8016679596406319;-3.781404150251616;-2.656065102844742;6.315827014567869;-5.860659880419165;-0.5009767246556397;-3.305486831629356;6.124484834459397;10.7305881805125;-1.2838978218032977;2.0024735463381904;1.8986076149033;3.6735751610475056;-8.43771946978152;-1.322451657726176;5.026689727501045;-3.3962241892463823;4.177621662179198;bombay
0.7023344217062205;-2.0683575045455327;0.6947783855635308;2.2812075313606823;-4.495329771725929;-2.466488013235974;-0.5760587069508359;-2.03456708078814;1.8689016067102164;-1.4862795357071639;-5.1407915415039485;3.7871373995271678;6.605935884471322;1.2140262452602542;0.34058445127084314;10.269431659798512;3.4303374836415808;1.3535547118635267;4.912849029774573;3.5048111103369255;2.858083410390275;5.434699901241568;2.4838789600557662;-3.695942635514032;0.5667596374478647;2.913134160731296;-3.409291105073181;-1.9478965698280009;-7.611671320080404;-3.6130906906698224;ragdoll
8.708598536242025;-2.286818029197677;-3.502398610118846;2.330334369431755;8.28089476397797;-1.9832261289559323;-4.949859315313531;-4.700007280992072;-2.0364610497523117;1.2766824672589754;-1.555459932448109;3.452238449429672;4.873140798363163;-0.20408093606573222;-0.2488735879526108;1.6580175621348834;-1.6396429113258757;8.72540106046879;-3.3272776989776798;-2.2807715519462426;3.9789986795183974;1.0255766760300857;-6.371471263719857;-3.716280007117145;-0.12023716030256602;10.821918476480061;0.5055958009135686;-0.3763401783300899;5.182541741575306;0.008455773961406562;ragdoll
3.0570359881365214;-4.435008034555257;-0.1353075019783037;1.6650003341215585;-4.326952959292527;-5.718801196076008;1.9540910041734256;2.786372102257558;-8.555549456496191;-0.9865379533764231;6.802176388231797;-1.329619588557524;0.0017067765081292291;0.1742063464378371;1.3621441290917713;4.207103417229329;-5.097055013572847;6.324652894964035;5.255695788119235;-3.7231702419866295;-2.3810109132531316;2.3096866104007887;-2.9300665583477734;1.78033316983255;1.4130802736746786;-1.9766646861498591;-0.015200740981142885;-3.50044678337727;1.0881873457726394;-6.8732437577326415;ragdoll
-2.613509394588013;-6.808312577731292;0.23779340692975215;-6.709739599265767;-1.6571512059617182;1.1534807176395496;-1.2008345560322657;1.1397855313906164;-6.837148584161272;-7.78845299079405;4.5530114576050424;2.2835677251421;5.678639170215192;5.823899837994737;-1.7240491238509943;5.952111641269545;0.1159006653361641;-4.570678661498462;1.8553511167853247;-2.974431473693966;-8.856604250061146;8.670326764812284;3.292496301145575;4.7095581604611665;-5.41640056930336;2.0005617791899124;-7.841995856732016;-1.0537059927290011;8.930308729902787;2.412564526846496;bombay
-14.447344627524773;1.9101708283707919;-5.853673238215598;0.7254888797257817;-8.458886957725618;-0.6829363964671082;-0.158382398143388;3.382949175646781;-7.771478307906608;-5.165577778077183;-4.754565477862691;-2.1423249127173642;-4.500511510606369;1.654081666553498;-3.2673876155158412;-3.1460270038471108;7.921793070559069;2.7576728390533365;-1.9341577721895529;-3.715626667704736;0.5744389650691717;1.4083877138121879;-2.806835291481172;-0.7513207922507643;8.831056122884817;-1.2407439312064072;6.27266009296759;-4.62353185807816;-0.300531751359302;5.711719361928476;bombay
-8.54329471736853;15.962570630773852;-9.450204343539317;-6.003235138538349;0.6989642513202632;9.744489891422031;-8.033729163459585;10.674090878989432;-2.9990240719711228;4.817674632529564;-2.0546351157531966;5.609418981030559;-4.294850437592195;10.016061894982723;-0.8702439647008775;-5.110591431855744;3.16166136221321;4.370167339623794;-2.5954548263907045;-1.6597083599054416;0.23113656112472508;-3.5461506976229065;4.725679672302092;-4.74581778158028;4.624399003991745;8.606219178547455;6.899579226340052;0.6687505671458834;1.0014587986395664;2.8805007001833074;ragdoll
-11.217494512308036;4.4595543198074745;2.7726337177508764;-3.313044318244081;1.2608647370088197;-7.135863733934272;-1.0323332137124919;6.966760738019007;3.6554611490318814;-1.1915891279464106;7.416228804335236;1.9671283697512052;2.4312923458376416;1.1309075270502742;-5.4964075049405885;2.357835049328236;1.694551788482866;2.9776823565843027;-2.073369998455142;-4.0287431401187;4.939588606686089;4.935455689847508;-2.8811632750191123;4.300560881907228;5.232501310349299;-2.7313089829347503;4.673402936787322;0.5809515362843793;-2.1942339527407557;2.602578503692472;wheaten_terrier
3.1395276005093224;-2.1184638314209825;-1.732773810828649;-0.048190031180739466;-2.746915623131928;-1.444992304079268;0.44632415550978377;5.11371086494985;-1.8751573616939876;3.8168239589192297;-1.6873381874554756;2.4958427318337626;2.772854410803871;0.008076005335173341;4.358451269672929;-3.661260050169727;-3.2808317978399426;-3.8742934481350737;0.3014848089287023;-0.25439363005993704;-7.32349745573555;-0.01684420080085632;2.6908655028854502;-5.194649372926951;-1.0584271036649944;-3.2732366904697936;3.066229830918301;-0.703145593636323;-3.537797995434476;3.669008798675113;wheaten_terrier
2.4603376191741826;4.525948014929652;-4.7519411059907855;-2.350972274270644;-11.728760045752185;-4.399637055536964;2.1460900392693807;3.406674231942824;3.0297213306936706;1.4968814108711803;-6.385230333854964;1.4420177977434112;-0.4763678736285844;1.2541676546556002;5.244903761775216;1.5208370955219843;0.5019556693302417;5.035390237059729;3.9595389310562368;3.0071950806826018;-1.830713303902252;7.850529042382721;2.7195532243467424;1.7956096418400511;-6.323928811455778;4.548600156309073;1.8187282437695085;0.15381803845884207;2.21376948978567;1.4330433243787952;ragdoll
14.106160709188822;3.9305690584690307;-4.795047283166466;-0.1472530410360009;-1.699376061790507;2.371393811387837;-7.991430811435625;-5.1964597016687994;-4.844151756563083;3.952272792054543;2.2696338213545166;-1.0713441923542397;0.14072658525034243;5.848108160066047;-2.036423915637235;-2.427798663423465;4.463766535619877;-5.424003653918921;1.8993913595958218;3.4948476316074797;2.90706987533129;-0.23751756248468262;-1.298467000345314;-1.610562027899536;2.802090130796518;6.112382040947129;-2.4104988226926523;5.076201744229599;0.27821735175113704;2.7428243654000983;ragdoll
10.884732456898636;1.3586532701591143;-1.666314775984692;4.491074737090573;-4.089446369597443;-5.78694420583356;-1.3072764042760265;-4.673076157870951;-1.8413604896111113;-1.932232108306181;3.096572417415986;1.0657443832221862;-2.9441926574285286;-4.897995641917532;-1.6897454347358098;-6.801263196731683;-0.6446614084338573;0.16281985809020524;2.3605247676981764;8.95193129736744;9.136589478669109;1.6240979979817596;-5.745322791531502;0.40172463731728253;1.3528453426382294;-0.08625080489691352;-2.705938151498498;2.8175666822509595;-2.3540748501584408;-2.627814444792215;wheaten_terrier
7.534069107572458;-10.888977283314588;1.8442273567439258;4.035222971071568;-6.164546065140711;-1.3486992579578723;-4.911537905518284;-2.5267172780517684;-1.051649894495478;4.000481897195435;-0.758006180669057;-3.3282787233017435;-0.12977197958614842;-2.4802395116967753;-3.2165989041162555;-3.9449278386921662;3.282658798379712;0.8206245777602607;-1.675452569516237;1.26592577466042;1.170478229969918;1.2291648545441796;3.066597249544316;3.0896623630761297;1.0518744412723038;-2.8643309672253405;-0.6723584986500278;1.6371592849783256;-5.5259912867809655;2.3304220556184747;wheaten_terrier
-3.9386727599402933;-3.762659219342376;3.094459449762767;3.4016614544171815;-2.15344226606955;1.3238872657870497;10.785805020067729;0.7784938684813543;9.233658836684077;-6.899472175276089;1.0658634578227535;11.252051482066001;1.3059852549112279;3.3920512872870607;-7.397963401637875;-0.4631917838551187;0.3638400681728025;7.225711194178655;-3.4269537857510732;0.834336014708566;-6.048204773132859;-0.5632075369971675;-2.038805416203581;0.41738489477591634;-10.238500194053039;-1.3000059461485864;2.88477448228852;2.3947151385652488;3.1128489880196506;4.029581053920521;bombay
-11.771082074813263;-6.689123105453637;-3.952583181253244;-3.094483054897387;-2.4692655554607708;-1.077562099069713;1.0997851862164325;0.9703488778738826;3.9452865631328375;0.04575743569468748;-2.025045551952182;-3.2844298677001005;-1.4141563014697762;0.03665563280105231;-3.0382007990453426;2.2579728405326995;-3.1862473071671036;-6.088692286912104;0.15736378944416898;1.3556141795171075;-1.4665634359775985;1.0479311167980743;-3.9855678426011454;2.6792888782482454;1.6150394476139842;-3.9960756763011687;0.43096323841888234;-0.16974818614347223;0.39570309835877376;0.7935497184381877;staffordshire_bull_terrier
28.76247186441971;15.763664545261898;-6.5100442347677845;2.089076284226211;7.496899419680916;-5.022094904010038;9.09591804238833;1.9254040030775048;-0.7579717262217353;-1.861921203885775;-8.390424017895272;5.445551328241382;-4.616190646569046;-0.10595051165486712;0.6050669134015945;1.1699768433888902;-8.40496376825662;-4.806955483318308;0.9701527730780157;0.5405383342004516;-2.062874729140433;-4.149761512111737;0.26929736963319567;1.5354033853820945;0.87459657102363;4.387118692218401;2.740166084977012;0.5474288437572348;1.3820756811885333;-0.1624207152508133;staffordshire_bull_terrier
3.3452086176849614;-9.72002940057004;-8.246775555490236;2.9874624677033754;-1.3322112279784313;-1.0165454619652694;-6.21305551723069;-2.932333385869376;1.54337389945887;2.686043665241985;5.01285597939649;0.7811342227886728;3.3270966846631684;-1.4931328660400742;3.6736384276781666;-1.9735609708797148;-2.3360681893419026;-1.3877500611231541;1.8690263286490005;4.930774569637877;-1.4250857412802085;1.3013214601360696;2.1167631021723476;2.8217307840645196;-0.28303835921227327;-0.781787917046846;0.24563462880910406;-4.780894778757619;2.2702943566846474;0.5150710828879644;staffordshire_bull_terrier
-0.4622715812408278;-7.929700368232561;-4.378333912324003;-7.730311706363041;-0.4989026074481379;-8.880049428431846;12.608073816404417;-0.9936837885445257;-4.606950396636981;8.743580555675367;-3.7357946258436288;-3.097080779871812;-0.8402787062412708;0.07994913783278855;-7.083202120426561;-3.8556934633618725;3.0227690594956025;3.64637029680713;-3.460321943657292;3.3152440139281785;2.050393762794194;0.14860430519553597;-5.022488439438933;-3.8960146231353887;5.367803927259197;-4.717364111636618;4.290193347434839;-2.9135888260097706;1.139560197685982;0.9296449106982825;staffordshire_bull_terrier
9.717020167238573;-6.113730976066444;-3.4964852478520534;-1.499042600908381;-5.95407984711068;-7.828378712971457;1.789496019797755;-0.3680991357285674;7.060957646625701;-16.930167328753974;10.011346980379342;-13.205985987715684;-0.54693108606183;3.5943333072223425;-1.1254634607818652;8.732736579056134;0.5914342556271953;1.020276462195767;2.981784880677223;-4.173795342423679;6.3841216040946644;-9.523755130164954;2.9912656286369677;-6.727362474381302;-1.144747430782363;5.620980735478429;7.916638181125881;0.7217261830969114;4.122093783285064;-3.426838728254049;bombay
-3.0387691182862406;6.056474651234847;-6.914767269473125;-0.07137329924114616;1.0334158926925678;4.101238712306028;3.2881211675765103;1.5202622492460478;-0.8858323194030119;-1.1108772376186629;-0.2641439928991034;-1.2823119711661803;-1.9619140461900744;8.360510829753032;-0.4425996846012953;5.1090928534353415;-6.071574217347438;-7.157455395368084;7.4313013901469684;6.697243146607765;4.220004950491501;6.669533751433281;6.074120363581497;0.5472176340669602;-7.292446523921893;0.06190573789837927;-1.4172191970821355;0.9038129744860788;0.3576859464477295;2.942205090710626;samoyed
-13.728563516864911;4.086732478028639;-14.695003791308164;-0.9136087614564486;2.053664179056412;1.8545618831618136;1.6288108575095606;-0.5091853353625222;-9.451452483272867;-3.619610611120498;-4.423113459124112;3.2807472084041307;-2.275110738538339;1.812660211887487;1.5681536959342985;-7.137319676088395;0.139147369802313;4.281825526700181;2.2673167441230406;-1.4067728879418722;-0.4145217690793229;-6.195768332297072;1.356751294217728;5.855565447665232;2.480233032365687;3.2067347934723998;-4.611155617804653;0.5883817997390933;-1.2052645625247218;-1.3355219329964239;staffordshire_bull_terrier
2.424891905044101;-6.387915485099603;-3.1902631167735698;11.050900038570223;3.66394582374016;-0.8413671179517173;1.2731306408336347;-4.478439908718654;1.3060970014796385;8.147832574464186;5.710251782384589;-4.353282498330219;1.3903858939687048;3.189463287213179;-5.571757252458514;4.887788046387528;0.028817170189916114;-9.0104423207627;1.526923629305797;-1.2358129263940587;-6.535127402172135;-3.030741147260727;-2.952971783295541;-0.5452851934497872;1.2880157088813624;-1.4036211166334576;2.2475168589891776;-5.201812818872831;0.04004838321447804;-4.0529478643939525;staffordshire_bull_terrier
-4.487582460611972;-6.675470796579328;9.050007292904953;-3.2853964740520585;-2.979450767087851;-5.697861228478021;1.7613859526095812;-0.4991750118600181;-0.38241986189712984;-5.883971034491329;-2.6221810666128147;1.2512320842105584;-1.121308458657495;-0.7624121173137469;-5.911476770574059;1.9734045193970449;0.5703952035430703;-1.5718164902923257;0.321042812482925;-3.804557045554787;3.0116102744553146;5.894784035079597;-0.475650889195332;-2.276214100465114;-2.5688748592861637;1.4547400613728794;-0.34561036983021176;0.13634237346401465;1.2865356712051015;1.8470877437687687;samoyed
-6.309326635294796;-12.61089798352457;-4.119631360706893;8.529141360751916;1.807373217700559;2.670630102132896;2.3312360662489664;-3.8614607011340127;-3.8375012412974594;-6.52884397821087;1.5688268665726026;-1.4856632867393362;-0.7181540865661094;4.224259734268512;-4.289479683710934;3.256245946540989;3.1151180189169074;4.770880540513597;0.37770626232755705;1.9231202527193962;1.953724100341453;-3.740249310898948;2.4189066768366425;-3.369122977272221;-0.7029770230577652;-2.758714027061783;-0.39355744443388563;0.4700984538625894;-1.1446599291418758;-1.4098602212451135;samoyed
-18.6513529626115;7.500081816333428;-1.8449107351733518;-4.720932847529651;-1.5294770496011776;-0.36953794172541976;-1.9539054421397657;0.6205010894455878;4.897091345968661;-1.2547855287004608;-1.757956120248221;1.9555705780292647;5.810201322887336;-6.71122374279707;-6.050872522719957;1.3125738904799227;-6.388166411084421;-2.9525836295298107;2.6895567688413013;0.5219901891775859;-2.681187415617004;-1.4824866446900251;-0.2576171257010359;-0.3704482750324941;1.992531206896899;-4.121500357118109;0.6525095038193146;3.514403088678807;-0.8424001212375346;-1.4404690566351515;ragdoll
-4.635269614651953;-2.9173699191026023;3.9605511820810544;-10.071813647737962;-1.9851942952231123;3.590479332830577;-2.6296733511793806;-2.0106839169729906;0.2077601382910269;-5.067050697986361;3.5375798045677063;0.48901487056547494;0.5186654832175007;1.8759903314326238;-0.390635334079692;3.867486581915031;0.3434357521505073;-0.7690736434131685;-2.081942955327316;-0.6119558147968205;-1.3700886974845274;-0.4278928473837751;-4.186303268093222;-5.677076690812087;-2.338714575480109;1.8333405213198588;-1.3658934967505838;4.0664062061549835;-6.100180585380086;0.12172316172291923;ragdoll
5.579143544225276;1.4913337556842534;-2.8186851583580417;-3.339014024174804;-7.143103678013836;2.397401795541962;-7.583005804577917;0.6114287115787418;-6.948066096221394;5.488681624298366;-8.173218284693856;8.80411403193548;-1.6541052181620521;-3.983101161473384;0.6484267175872545;5.214980327114574;-0.008608487055258247;5.368655657765693;-3.942792364204066;-5.543334377719537;3.1353153248071868;1.951943698252768;-2.6939817690682237;-1.1829414191728838;4.787571201892572;-0.6491087304852272;-1.235826527912848;-1.031108884818651;-1.3062245443390559;0.509825912950843;ragdoll
-13.617897975637659;-3.1685786265154943;-0.41922618496300573;-4.824659472251144;-1.5882001083417168;1.2031693818155058;-2.3646285499147277;-5.116068702925213;1.9744057423433072;-2.111019737639043;-1.2250975303042992;-2.4237332347669045;2.3226636936098815;-3.988341746375436;-6.351823424353515;1.1171374522636928;-4.968049805507257;-3.2966544746573825;-3.128056117008195;1.29576094169543;1.3898685482367115;-1.9572870792730779;2.62577804943191;1.9920257212822226;-1.3371820614177923;1.827695424057463;-2.9398519557023883;2.103396751047414;2.145206204222886;2.1572265692999206;samoyed
0.4878662088926206;13.961888302836165;-3.4934218900262723;2.1700947588587463;8.754764656691268;3.1765838209687325;-4.526322839371785;12.0355553558131;-5.138566995961093;-11.676404812931303;4.9412882244677805;-5.626722752530641;-0.12805071904374232;-1.9951607233126782;-7.872104653678155;-11.544708577551669;-3.4552356400222357;-2.4065841720233;4.703593067972014;-4.175801447914624;0.1300985180379292;-1.650912760731185;-0.07783510676425007;-2.8739270881950865;-7.816020774701017;4.956706439546869;3.6875290723655083;-3.9380966121602965;-3.351694941863172;6.2611787274313615;samoyed
0.507580727889308;-11.135793571610671;8.036613814013297;-1.0164112060037946;-4.5118882985042505;5.188604706975987;1.3151311484239427;-2.0742230369159564;2.3851424435630406;-0.7817268585659705;1.7937141097084077;-4.74029228965073;2.438373799631614;4.071179295226959;-3.6248448510985884;0.8730246315360549;-0.6231305285275288;-0.24003245794738554;-0.9151561462406345;1.7949148220310327;0.26012706135932756;1.8235823916954441;1.1351997722557765;-0.8421406323514418;-2.562468659718736;0.9804960326469638;2.3101879647090815;-1.4196589589317985;1.218345411569906;2.97862600550964;wheaten_terrier
-34.105455990637914;5.328402679438954;0.4697022908724137;9.201766025121374;6.2571193294519025;-0.49361367636993436;0.3214891973716282;-10.539049413707813;0.48398194318135385;-9.532232214159617;-0.6106145654579404;-2.42576767460691;0.7166681089937131;3.1011819477313005;0.14719144835139594;-4.731589766354982;7.9221343603894265;4.661660728728485;3.016729552900039;-2.9279767914754253;-1.9163783627002913;-1.3968407607565039;1.744199859852986;-2.131202401142894;-0.24309585810937193;-2.32350977591391;0.5540806967668983;-0.4299442649437613;-1.9435549278167636;-1.6580365161580266;wheaten_terrier
-1.6270616800843811;-9.893509315583206;-0.23875168160692042;0.1410509279102147;1.5160201733398504;-0.4412303599967076;0.20628201426012785;3.343079492612;9.366261648272813;4.231741775181974;-0.8500386554176775;-3.4566655526159655;-0.9094396492313569;-1.2144167551553116;-2.78755352554316;0.17970750148281187;0.6599624987998199;-0.54747011916416;-1.0522837261230107;-1.0161344854440735;-0.2292598705585028;2.548284501436364;-1.698128282982494;1.8094079563018919;0.5385725342579264;2.284805712725709;-0.7653163394179624;-0.4372189623013683;1.2021944995323095;0.828801463195115;wheaten_terrier
-6.850082087233447;-5.392339280336309;0.046593547781363764;-3.294733858328352;-3.0118888194236413;11.263257046634038;-1.3347870817696992;6.590440412672485;2.742441268864705;-0.45634583148446595;1.3109172534436497;8.097522911155727;-7.510776038423247;1.9292441496960981;1.9498939006832512;0.8764390421254491;4.5263252273117685;5.848492941246162;1.3590126833061826;-0.11084517775072544;1.6895907666768337;1.82972837759577;-4.956828872915657;-1.5796171594395858;2.7925184640889307;-1.1055520431743038;-0.18367928716853513;0.829676212273349;4.289068660276292;0.4652233183939349;samoyed
-8.268450862850287;-2.549472333280429;-10.619577603427528;-1.408109351837119;-2.222516507215834;10.439340003942288;0.37779371394049616;0.5024278028218748;5.299399630589434;-6.883549729904772;-5.3958296363170755;-3.910839819451521;-1.8832475221084692;-0.12322724453400477;-5.136675104838171;-2.5455782740652926;-6.076745633047644;1.874952394817782;-0.08611308387313756;0.08906322167325655;3.941397278800537;2.81015365369765;4.996733704556296;0.5460439372238205;-4.2431057346120475;1.4593847633321828;-2.6091817855733352;-2.1793411153450126;-3.451308372755931;-0.541287964678728;samoyed
17.171692040977472;0.7392961251290988;2.513276909664076;-5.664542397911013;-9.988422414800036;-3.8568616297445715;-0.5816530730276644;-10.419036518058228;-3.0529607477619787;4.768965425582747;0.45529479589349364;8.70585297718272;0.07152421107549377;-2.7678952764975246;-8.83426115069246;-5.485148523758362;1.7802888713576037;4.171018947766925;-2.9420565976426407;-1.4484060506180476;0.8997836474303788;-0.36843574099391124;-3.603942062616586;-0.06422362091920829;-2.2155045459673457;-11.197919631721101;-0.38541139508519817;0.9694522378662476;2.1833740264911214;-1.5531444187442265;ragdoll
3.437015123344481;-9.955044985384774;-3.9134309367923024;0.45420921165864414;-4.960087052622884;-3.182640091523184;-1.8401678726492963;-4.640961021123466;3.723851229457377;2.0417392720276704;-4.554792272881439;-0.1055176224948855;-2.3128382180096407;0.7011507962914095;-6.221959047969534;4.439723146472504;-2.6960970642001425;0.3281496664621095;-0.5412527116437906;-4.191151400013848;7.1210452407240545;-0.8292075316685082;3.9201986623679352;0.7362321867579239;-0.8173481993854472;0.7264870766536192;-0.7278154715423688;-5.107537897298216;-3.7660044163010378;-0.2691801744206228;samoyed
-0.5899897656529085;4.562555159039966;-5.097717303215502;-3.4016880768584388;4.379669057345184;14.082896121541545;2.963929508739667;3.883281158417096;3.434801725885936;-4.561893648787121;-8.605660870658737;-5.867906973448663;-4.773751215352096;2.526850620150475;-4.697247993292147;-10.190288413157491;-0.9519002100955853;-4.730342932366014;-4.993023669840102;-5.99692460306783;4.117655669440433;3.5371368341338187;1.5889130590199032;8.38077860292254;-10.080327992944955;-3.6847162442534733;-3.0778156486955965;1.0726737192099047;-3.404185209476406;-2.423661755245793;samoyed
-0.7531617042319845;-7.368890515711578;9.42098969567701;-0.1657301882133459;-11.748445785537484;-10.788183079543588;6.21604890559768;1.2342642804422543;4.9004793340018145;-7.638484120399884;4.120798765286001;-1.4136592910864871;8.713008415828055;4.30553402150531;-3.028223372388251;-2.9428811739157394;-0.1648678588083968;0.9255614438937732;5.359996353607342;-2.619503216660801;-4.684320383286301;-2.80570918106141;0.9136564420480046;-2.7140820028023893;-2.524603600580612;0.3569171154387716;-2.646877767010376;-2.951324008571923;-0.9334826437365763;-2.816282663296355;staffordshire_bull_terrier
2.978190810872323;-7.122091751780387;2.9530172191847446;-9.29282240767773;5.01385761003984;5.081989628905207;1.6853993212125367;9.605719771731579;-5.054035904593542;0.5993777378676064;-2.322341232239966;-2.3720806367251264;-3.900189878507263;4.386337988644923;1.0290778580548905;-1.7407220131452708;3.2398051441442925;0.23359498867862735;5.488028157978098;2.2874340752363613;-1.3308140413434069;4.291247784071312;0.18043969468605126;2.6923800773043753;0.15563786295904464;8.209848336786527;1.7358549495406435;3.296639136373068;-3.5419363353611466;-0.9394456133956143;staffordshire_bull_terrier
0.14364056467376443;4.74964012137761;6.934808492719289;2.053401206841428;-13.625149068981926;-7.896429939670832;-8.777250791105141;8.33092390282576;0.7146016320897003;0.7173665681842741;-4.225493156625737;5.288291863401471;-7.580977228743685;4.154239087673049;1.7336590536033998;0.6987476732853731;8.085574839584401;-2.9119274353231437;4.915881373670849;0.47059867244591713;-0.014412622075240028;1.4053099917001468;-7.893763862030756;-8.640702300311958;-4.000322536881759;4.796459434513772;-2.582976102990068;-0.5231510355265968;-5.446294439807842;3.7286060711944704;bombay
-7.6069139795459915;-4.666344776488714;1.724641759481526;-3.8940933021151563;-4.2555891447356595;0.1504077720884872;-1.157922220429039;-0.6375929716422156;-1.1767393636939607;1.6319065805579724;1.2980676450235782;0.8289614305404345;-4.026947179659386;0.12361011710270167;2.7810743591939673;-2.395548260793204;-1.365292403205586;-1.8313811268756106;6.915824641569876;1.9038861079426614;4.797452779362621;0.5681225712060848;-4.2328984186749725;-3.6226305676082275;-2.6309876484299455;1.8217690634357586;-0.27796904598165706;3.003823662104364;-1.9761356128206455;2.894161120051801;staffordshire_bull_terrier
2.084134404664415;-2.143868756402445;1.5154251125048377;-1.3074761846407228;12.80588915963581;0.033064457929116865;-1.4597659409233303;2.596373131891937;-10.43604365053846;-1.691407485045352;1.579910014011933;-0.5986094465954928;1.6631576279152671;-2.599440509122959;-2.2844940519193324;3.8455520666137684;6.094586939894329;-4.923819271650156;-6.142196248974931;0.10812069120774367;-7.100125862412961;-3.0673262115953848;-0.15282390934093285;-2.2875702237372897;-11.20545387015937;-2.6935882188466644;-2.144561393819456;-4.34082978992551;-0.3600904532879727;-0.5497253855286024;bombay
0.5966511096901878;5.005524973093792;12.899908114944667;5.965579390456696;0.88399956884171;4.610791058783282;4.708907946582927;3.880079305062603;-4.246990338104896;-2.0501373510494196;-2.427241150431343;7.26803528583871;8.143148352416407;-0.08523123158001607;-1.1638754436661376;3.9805888605199513;-3.935726191059777;-2.992100546633154;-3.2767534752897585;-0.6351143938950078;-3.512701663568948;-6.587935301862626;7.313557051780286;2.992691035479284;-2.252349850443447;-5.715619109635235;1.4970222218121894;-1.5253630932568676;-2.8435439811832337;-2.7452128444609816;bombay
3.6240062249621734;-5.869504595459351;6.03412175708003;-3.583650004401691;-1.3723970529868232;-6.619828830474045;-0.9983095941080249;11.691544677186146;0.019450972858307766;-5.4970730557458936;1.7297778435526834;5.065917765201424;3.1166643845646886;-2.9322037801248935;3.315985607498847;-4.135754941011419;8.014149712272841;4.733278879618039;-5.612393977819755;6.306934541783229;4.0621857702435475;-3.14523849947631;-0.34477246882723783;2.213843346864732;1.1023284853669482;-3.6924150079833518;3.6021067787100027;-0.2430337150549815;1.8049723368502129;-1.2425258217361626;staffordshire_bull_terrier
-11.90155667630767;7.666801497845773;6.3613893511627575;4.1243726923673085;-5.308358950504279;0.9860351116956084;2.655549492451104;-2.6802591807727887;-0.2370957204366819;-1.2896816066579166;-5.607558661799733;-6.7674093987590584;0.1848325687780856;-1.159855503811718;0.9680066992734677;9.291550511414894;-1.3694552514445593;6.882198282280219;-6.117377442631967;-8.317105218867564;5.837723666829674;-0.5361974744294361;4.311377413572009;0.8958568296911469;-1.4660453456489226;-3.7080634155813605;-0.1294047381117035;-5.511611891946828;0.9531280401297307;1.1423307449348947;staffordshire_bull_terrier
